"SP_ID","StockID","ProductID","BatchNo","Qty","FreeQty","MRP","Price","CGSTPer","CGSTAmt","SGSTPer","SGSTAmt","IGSTPer","IGSTAmt","DiscountPer","DiscountAmt","SalesRate","TotalAmount","MfgDate","ExpiryDate"
"658","69","235","7","12.00","","960.00","523.93","9.00","475.31","9.00","475.31","0.00","0.00","16.0000","1005.95","813.56","6231.83","2024-07-02 00:00:00","2024-07-02 00:00:00"
"659","69","3","7C","30.00","","2000.00","916.88","9.00","2475.58","9.00","2475.58","0.00","0.00","0.0000","0.00","1694.92","32457.56","2023-09-15 00:00:00","2025-09-15 00:00:00"
"660","69","201","7","18.00","","680.00","311.74","9.00","505.02","9.00","505.02","0.00","0.00","0.0000","0.00","576.27","6621.36","2024-04-13 00:00:00","2024-04-13 00:00:00"
"661","69","202","7","4.00","","1600.00","733.50","9.00","264.06","9.00","264.06","0.00","0.00","0.0000","0.00","1355.93","3462.12","2024-04-13 00:00:00","2024-04-13 00:00:00"
"662","69","50","7","24.00","","725.00","332.37","9.00","717.92","9.00","717.92","0.00","0.00","0.0000","0.00","614.41","9412.72","2023-10-21 00:00:00","2025-10-21 00:00:00"
"663","69","51","7","8.00","","1750.00","802.27","9.00","577.63","9.00","577.63","0.00","0.00","0.0000","0.00","1483.05","7573.42","2023-10-21 00:00:00","2025-10-01 00:00:00"
"664","69","49","7","42.00","","750.00","343.83","9.00","1299.68","9.00","1299.68","0.00","0.00","0.0000","0.00","635.59","17040.22","2023-10-21 00:00:00","2025-10-01 00:00:00"
"665","69","66","7","20.00","","1850.00","848.11","9.00","1526.60","9.00","1526.60","0.00","0.00","0.0000","0.00","1567.80","20015.40","2023-10-01 00:00:00","2025-10-15 00:00:00"
"666","70","104","9","12.00","","450.00","260.28","9.00","281.10","9.00","281.10","0.00","0.00","0.0000","0.00","381.36","3685.56","2024-03-10 00:00:00","2024-03-10 00:00:00"
"667","70","214","9","54.00","","195.00","112.79","9.00","548.16","9.00","548.16","0.00","0.00","0.0000","0.00","165.25","7186.98","2024-05-17 00:00:00","2024-05-17 00:00:00"
"668","70","195","9","16.00","","2120.00","1226.19","9.00","1765.71","9.00","1765.71","0.00","0.00","0.0000","0.00","1796.61","23150.46","2024-04-05 00:00:00","2024-04-05 00:00:00"
"669","70","113","9","30.00","","2120.00","1226.19","9.00","3310.71","9.00","3310.71","0.00","0.00","0.0000","0.00","1796.61","43407.12","2024-03-10 00:00:00","2024-03-10 00:00:00"
"670","70","115","9","54.00","","195.00","112.79","9.00","548.16","9.00","548.16","0.00","0.00","0.0000","0.00","165.25","7186.98","2024-03-10 00:00:00","2024-03-10 00:00:00"
"671","70","117","9","60.00","","450.00","260.28","9.00","1405.51","9.00","1405.51","0.00","0.00","0.0000","0.00","381.36","18427.82","2024-03-10 00:00:00","2024-03-10 00:00:00"
"672","70","131","9","144.00","","45.00","26.03","9.00","337.35","9.00","337.35","0.00","0.00","0.0000","0.00","38.14","4423.02","2024-03-10 00:00:00","2024-03-10 00:00:00"
"673","70","141","9","72.00","","100.00","57.84","9.00","352.31","9.00","352.31","0.00","0.00","6.0000","249.87","84.75","4619.23","2024-03-10 00:00:00","2024-03-10 00:00:00"
"674","70","142","9","72.00","","100.00","57.84","9.00","374.80","9.00","374.80","0.00","0.00","0.0000","0.00","84.75","4914.08","2024-03-10 00:00:00","2024-03-10 00:00:00"
"675","70","143","9","72.00","","100.00","57.84","9.00","374.80","9.00","374.80","0.00","0.00","0.0000","0.00","84.75","4914.08","2024-03-10 00:00:00","2024-03-10 00:00:00"
"676","70","144","9","72.00","","100.00","57.84","9.00","374.80","9.00","374.80","0.00","0.00","0.0000","0.00","84.75","4914.08","2024-03-10 00:00:00","2024-03-10 00:00:00"
"677","70","225","9","12.00","","380.00","219.79","9.00","237.37","9.00","237.37","0.00","0.00","0.0000","0.00","322.03","3112.22","2024-06-04 00:00:00","2024-06-04 00:00:00"
"678","70","232","9","24.00","","199.00","115.10","9.00","241.16","9.00","241.16","0.00","0.00","3.0000","82.87","168.64","3161.85","2024-07-02 00:00:00","2024-07-02 00:00:00"
"679","70","116","9","40.00","","2150.00","1243.54","9.00","4476.74","9.00","4476.74","0.00","0.00","0.0000","0.00","1822.03","58695.08","2024-03-10 00:00:00","2024-03-10 00:00:00"
"680","71","3","7Cn","30.00","","2185.00","1192.49","9.00","2704.57","9.00","2704.57","0.00","0.00","16.0000","5723.95","1851.69","35459.89","2023-09-15 00:00:00","2025-09-15 00:00:00"
"681","72","113","10","50.00","","2120.00","1226.19","9.00","5517.86","9.00","5517.86","0.00","0.00","0.0000","0.00","1796.61","72345.22","2024-03-10 00:00:00","2024-03-10 00:00:00"
"682","72","116","10","50.00","","2150.00","1243.54","9.00","5595.93","9.00","5595.93","0.00","0.00","0.0000","0.00","1822.03","73368.86","2024-03-10 00:00:00","2024-03-10 00:00:00"
"683","72","196","10","60.00","","440.00","254.49","9.00","1374.25","9.00","1374.25","0.00","0.00","0.0000","0.00","372.88","18017.90","2024-04-05 00:00:00","2024-04-05 00:00:00"
"684","72","117","10","60.00","","450.00","260.28","9.00","1405.51","9.00","1405.51","0.00","0.00","0.0000","0.00","381.36","18427.82","2024-03-10 00:00:00","2024-03-10 00:00:00"
"685","72","115","10","90.00","","195.00","112.79","9.00","913.60","9.00","913.60","0.00","0.00","0.0000","0.00","165.25","11978.30","2024-03-10 00:00:00","2024-03-10 00:00:00"
"686","73","4","6","60.00","","349.00","143.48","9.00","774.79","9.00","774.79","0.00","0.00","0.0000","0.00","295.76","10158.38","2023-08-08 00:00:00","2025-04-08 00:00:00"
"687","73","6","6","60.00","","349.00","143.48","9.00","774.79","9.00","774.79","0.00","0.00","0.0000","0.00","295.76","10158.38","2023-07-06 00:00:00","2025-02-06 00:00:00"
"688","73","7","6","60.00","","199.00","81.81","9.00","441.77","9.00","441.77","0.00","0.00","0.0000","0.00","168.64","5792.14","2023-08-24 00:00:00","2025-04-24 00:00:00"
"689","73","9","6","60.00","","199.00","81.81","9.00","441.77","9.00","441.77","0.00","0.00","0.0000","0.00","168.64","5792.14","2023-09-04 00:00:00","2025-05-04 00:00:00"
"690","73","93","2024 2","36.00","","220.00","90.44","9.00","293.03","9.00","293.03","0.00","0.00","0.0000","0.00","186.44","3841.90","2024-02-09 00:00:00","2024-02-09 00:00:00"
"691","73","91","2024 2","36.00","","220.00","90.44","9.00","293.03","9.00","293.03","0.00","0.00","0.0000","0.00","186.44","3841.90","2024-02-09 00:00:00","2026-10-13 00:00:00"
"692","73","92","2024 2","36.00","","220.00","90.44","9.00","293.03","9.00","293.03","0.00","0.00","0.0000","0.00","186.44","3841.90","2024-02-09 00:00:00","2026-09-16 00:00:00"
"693","73","236","1","24.00","","329.00","135.25","9.00","292.14","9.00","292.14","0.00","0.00","0.0000","0.00","278.81","3830.28","2024-07-19 00:00:00","2024-07-19 00:00:00"
"694","73","15","BS2311","24.00","","329.00","135.25","9.00","292.14","9.00","292.14","0.00","0.00","0.0000","0.00","278.81","3830.28","2023-08-01 00:00:00","2025-08-01 00:00:00"
"695","74","4","7","60.00","","349.00","143.48","9.00","774.79","9.00","774.79","0.00","0.00","0.0000","0.00","295.76","10158.38","2023-08-08 00:00:00","2025-04-08 00:00:00"
"696","74","5","7","36.00","","349.00","143.48","9.00","464.88","9.00","464.88","0.00","0.00","0.0000","0.00","295.76","6095.04","2023-08-06 00:00:00","2025-03-06 00:00:00"
"697","74","6","7","36.00","","349.00","143.48","9.00","464.88","9.00","464.88","0.00","0.00","0.0000","0.00","295.76","6095.04","2023-07-06 00:00:00","2025-02-06 00:00:00"
"698","74","7","7","60.00","","199.00","81.81","9.00","441.77","9.00","441.77","0.00","0.00","0.0000","0.00","168.64","5792.14","2023-08-24 00:00:00","2025-04-24 00:00:00"
"699","74","8","7","36.00","","199.00","81.81","9.00","265.06","9.00","265.06","0.00","0.00","0.0000","0.00","168.64","3475.28","2023-05-01 00:00:00","2025-01-01 00:00:00"
"700","74","9","7","36.00","","199.00","81.81","9.00","265.06","9.00","265.06","0.00","0.00","0.0000","0.00","168.64","3475.28","2023-09-04 00:00:00","2025-05-04 00:00:00"
"701","74","236","1","24.00","","329.00","135.25","9.00","292.14","9.00","292.14","0.00","0.00","0.0000","0.00","278.81","3830.28","2024-07-19 00:00:00","2024-07-19 00:00:00"
"702","74","15","BS2311","24.00","","329.00","135.25","9.00","292.14","9.00","292.14","0.00","0.00","0.0000","0.00","278.81","3830.28","2023-08-01 00:00:00","2025-08-01 00:00:00"
"703","74","238","1","300.00","","20.00","11.21","9.00","302.67","9.00","302.67","0.00","0.00","0.0000","0.00","16.95","3968.34","2024-07-19 00:00:00","2024-07-19 00:00:00"
"704","74","237","1","300.00","","20.00","11.21","9.00","302.67","9.00","302.67","0.00","0.00","0.0000","0.00","16.95","3968.34","2024-07-19 00:00:00","2024-07-19 00:00:00"
"705","75","114","11","12.00","","950.00","549.47","9.00","593.43","9.00","593.43","0.00","0.00","0.0000","0.00","805.08","7780.50","2024-03-10 00:00:00","2024-03-10 00:00:00"
"706","75","137","11","240.00","","45.00","26.03","9.00","562.25","9.00","562.25","0.00","0.00","0.0000","0.00","38.14","7371.70","2024-03-10 00:00:00","2024-03-10 00:00:00"
"707","75","113","11","60.00","","2120.00","1226.19","9.00","6489.00","9.00","6489.00","0.00","0.00","2.0000","1471.43","1796.61","85077.97","2024-03-10 00:00:00","2024-03-10 00:00:00"
"708","75","116","11","60.00","","2150.00","1243.54","9.00","6580.81","9.00","6580.81","0.00","0.00","2.0000","1492.25","1822.03","86281.77","2024-03-10 00:00:00","2024-03-10 00:00:00"
"709","76","112","15","180.00","","195.00","112.79","9.00","1827.20","9.00","1827.20","0.00","0.00","0.0000","0.00","165.25","23956.60","2024-03-10 00:00:00","2024-03-10 00:00:00"
"710","76","196","15","120.00","","440.00","254.49","9.00","2748.49","9.00","2748.49","0.00","0.00","0.0000","0.00","372.88","36035.78","2024-04-05 00:00:00","2024-04-05 00:00:00"
"711","76","115","15","270.00","","195.00","112.79","9.00","2740.80","9.00","2740.80","0.00","0.00","0.0000","0.00","165.25","35934.90","2024-03-10 00:00:00","2024-03-10 00:00:00"
"712","76","117","15","180.00","","450.00","260.28","9.00","4216.54","9.00","4216.54","0.00","0.00","0.0000","0.00","381.36","55283.48","2024-03-10 00:00:00","2024-03-10 00:00:00"
"713","76","118","15","360.00","","205.00","118.57","9.00","3841.67","9.00","3841.67","0.00","0.00","0.0000","0.00","173.73","50368.54","2024-03-10 00:00:00","2024-03-10 00:00:00"
"714","76","98","15","10.00","","2180.00","1260.89","9.00","1112.10","9.00","1112.10","0.00","0.00","2.0000","252.18","1847.46","14580.92","2024-03-10 00:00:00","2024-03-10 00:00:00"
"715","76","195","15","50.00","","2120.00","1226.19","9.00","5407.50","9.00","5407.50","0.00","0.00","2.0000","1226.19","1796.61","70898.31","2024-04-05 00:00:00","2024-04-05 00:00:00"
"716","76","116","15","100.00","","2150.00","1243.54","9.00","10968.02","9.00","10968.02","0.00","0.00","2.0000","2487.08","1822.03","143802.96","2024-03-10 00:00:00","2024-03-10 00:00:00"
"717","77","6","7","60.00","","349.00","143.48","9.00","774.79","9.00","774.79","0.00","0.00","0.0000","0.00","295.76","10158.38","2023-07-06 00:00:00","2025-02-06 00:00:00"
"718","77","7","7","60.00","","199.00","81.81","9.00","441.77","9.00","441.77","0.00","0.00","0.0000","0.00","168.64","5792.14","2023-08-24 00:00:00","2025-04-24 00:00:00"
"719","77","204","4-1","24.00","","99.00","44.40","9.00","95.90","9.00","95.90","0.00","0.00","0.0000","0.00","83.90","1257.40","2024-04-13 00:00:00","2024-04-13 00:00:00"
"720","77","205","3-1","24.00","","99.00","44.40","9.00","95.90","9.00","95.90","0.00","0.00","0.0000","0.00","83.90","1257.40","2024-04-13 00:00:00","2024-04-13 00:00:00"
"721","77","237","1","300.00","","20.00","11.21","9.00","302.67","9.00","302.67","0.00","0.00","0.0000","0.00","16.95","3968.34","2024-07-19 00:00:00","2024-07-19 00:00:00"
"722","77","238","1","300.00","","20.00","11.21","9.00","302.67","9.00","302.67","0.00","0.00","0.0000","0.00","16.95","3968.34","2024-07-19 00:00:00","2024-07-19 00:00:00"
"723","77","212","FREE","60.00","","40.00","0.00","9.00","0.00","9.00","0.00","0.00","0.00","0.0000","0.00","33.90","0.00","2024-08-02 00:00:00","2024-08-02 00:00:00"
"724","77","213","FREE","60.00","","40.00","0.00","9.00","0.00","9.00","0.00","0.00","0.00","0.0000","0.00","33.90","0.00","2024-08-02 00:00:00","2024-08-02 00:00:00"
"725","77","4","7","60.00","","349.00","143.48","9.00","774.79","9.00","774.79","0.00","0.00","0.0000","0.00","295.76","10158.38","2023-08-08 00:00:00","2025-04-08 00:00:00"
"726","77","212","5-1","300.00","","40.00","22.42","9.00","605.34","9.00","605.34","0.00","0.00","0.0000","0.00","33.90","7936.68","2024-05-09 00:00:00","2026-02-14 00:00:00"
"727","77","213","5-1","300.00","","40.00","22.42","9.00","605.34","9.00","605.34","0.00","0.00","0.0000","0.00","33.90","7936.68","2024-05-09 00:00:00","2024-05-09 00:00:00"
"728","78","113","16","10.00","","2120.00","1226.19","9.00","1103.57","9.00","1103.57","0.00","0.00","0.0000","0.00","1796.61","14469.04","2024-03-10 00:00:00","2024-03-10 00:00:00"
"729","78","116","16","10.00","","2150.00","1243.54","9.00","1119.19","9.00","1119.19","0.00","0.00","0.0000","0.00","1822.03","14673.78","2024-03-10 00:00:00","2024-03-10 00:00:00"
"730","78","211","16","20.00","","5000.00","2891.95","9.00","5049.34","9.00","5049.34","0.00","0.00","3.0000","1735.17","4237.29","66202.51","2024-04-17 00:00:00","2024-04-17 00:00:00"
"731","78","230","16","5.00","","5000.00","2891.95","9.00","1262.34","9.00","1262.34","0.00","0.00","3.0000","433.79","4237.29","16550.64","2024-07-02 00:00:00","2024-07-02 00:00:00"
"732","78","94","16","3.00","","2200.00","1272.46","9.00","343.56","9.00","343.56","0.00","0.00","0.0000","0.00","1864.41","4504.50","2024-03-10 00:00:00","2024-03-10 00:00:00"
"733","78","95","16","10.00","","2180.00","1260.89","9.00","1134.80","9.00","1134.80","0.00","0.00","0.0000","0.00","1847.46","14878.50","2024-03-10 00:00:00","2026-01-15 00:00:00"
"734","78","96","16","5.00","","2200.00","1272.46","9.00","572.61","9.00","572.61","0.00","0.00","0.0000","0.00","1864.41","7507.52","2024-03-10 00:00:00","2024-03-10 00:00:00"
"735","78","97","16","3.00","","2180.00","1260.89","9.00","340.44","9.00","340.44","0.00","0.00","0.0000","0.00","1847.46","4463.55","2024-03-10 00:00:00","2024-03-10 00:00:00"
"736","78","98","16","20.00","","2180.00","1260.89","9.00","2269.60","9.00","2269.60","0.00","0.00","0.0000","0.00","1847.46","29757.00","2024-03-10 00:00:00","2024-03-10 00:00:00"
"737","78","101","16","20.00","","1010.00","584.17","9.00","1051.51","9.00","1051.51","0.00","0.00","0.0000","0.00","855.93","13786.42","2024-03-10 00:00:00","2024-03-10 00:00:00"
"738","78","215","16","30.00","","450.00","260.28","9.00","702.76","9.00","702.76","0.00","0.00","0.0000","0.00","381.36","9213.92","2024-06-03 00:00:00","2024-06-03 00:00:00"
"739","78","102","16","30.00","","450.00","260.28","9.00","702.76","9.00","702.76","0.00","0.00","0.0000","0.00","381.36","9213.92","2024-03-10 00:00:00","2024-03-10 00:00:00"
"740","78","105","16","30.00","","440.00","254.49","9.00","687.12","9.00","687.12","0.00","0.00","0.0000","0.00","372.88","9008.94","2024-03-10 00:00:00","2024-03-10 00:00:00"
"741","78","107","16","90.00","","200.00","115.68","9.00","937.01","9.00","937.01","0.00","0.00","0.0000","0.00","169.49","12285.22","2024-03-10 00:00:00","2024-03-10 00:00:00"
"742","78","216","16","90.00","","195.00","112.79","9.00","913.60","9.00","913.60","0.00","0.00","0.0000","0.00","165.25","11978.30","2024-06-03 00:00:00","2024-06-03 00:00:00"
"743","78","207","16","90.00","","195.00","112.79","9.00","913.60","9.00","913.60","0.00","0.00","0.0000","0.00","165.25","11978.30","2024-04-17 00:00:00","2024-04-17 00:00:00"
"744","78","214","16","180.00","","195.00","112.79","9.00","1827.20","9.00","1827.20","0.00","0.00","0.0000","0.00","165.25","23956.60","2024-05-17 00:00:00","2024-05-17 00:00:00"
"745","78","110","16","180.00","","425.00","245.82","9.00","3982.28","9.00","3982.28","0.00","0.00","0.0000","0.00","360.17","52212.16","2024-03-10 00:00:00","2024-03-10 00:00:00"
"746","78","114","16","24.00","","950.00","549.47","9.00","1186.86","9.00","1186.86","0.00","0.00","0.0000","0.00","805.08","15561.00","2024-03-10 00:00:00","2024-03-10 00:00:00"
"747","78","196","16","180.00","","440.00","254.49","9.00","4122.74","9.00","4122.74","0.00","0.00","0.0000","0.00","372.88","54053.68","2024-04-05 00:00:00","2024-04-05 00:00:00"
"748","78","195","16","10.00","","2120.00","1226.19","9.00","1103.57","9.00","1103.57","0.00","0.00","0.0000","0.00","1796.61","14469.04","2024-04-05 00:00:00","2024-04-05 00:00:00"
"749","78","119","16","72.00","","160.00","92.54","9.00","575.67","9.00","575.67","0.00","0.00","4.0000","266.52","135.59","7547.70","2024-03-10 00:00:00","2024-03-10 00:00:00"
"750","78","120","16","72.00","","160.00","92.54","9.00","575.67","9.00","575.67","0.00","0.00","4.0000","266.52","135.59","7547.70","2024-03-10 00:00:00","2024-03-10 00:00:00"
"751","78","123","16","720.00","","45.00","26.03","9.00","1686.74","9.00","1686.74","0.00","0.00","0.0000","0.00","38.14","22115.08","2024-03-10 00:00:00","2024-03-10 00:00:00"
"752","78","124","16","720.00","","45.00","26.03","9.00","1686.74","9.00","1686.74","0.00","0.00","0.0000","0.00","38.14","22115.08","2024-03-10 00:00:00","2024-03-10 00:00:00"
"753","78","128","16","720.00","","45.00","26.03","9.00","1686.74","9.00","1686.74","0.00","0.00","0.0000","0.00","38.14","22115.08","2024-03-10 00:00:00","2024-03-10 00:00:00"
"754","78","129","16","720.00","","45.00","26.03","9.00","1686.74","9.00","1686.74","0.00","0.00","0.0000","0.00","38.14","22115.08","2024-03-10 00:00:00","2024-03-10 00:00:00"
"755","78","130","16","600.00","","45.00","26.03","9.00","1405.62","9.00","1405.62","0.00","0.00","0.0000","0.00","38.14","18429.24","2024-03-10 00:00:00","2024-03-10 00:00:00"
"756","78","198","16","240.00","","45.00","26.03","9.00","562.25","9.00","562.25","0.00","0.00","0.0000","0.00","38.14","7371.70","2024-04-05 00:00:00","2024-04-05 00:00:00"
"757","78","137","16","720.00","","45.00","26.03","9.00","1619.27","9.00","1619.27","0.00","0.00","4.0000","749.66","38.14","21230.48","2024-03-10 00:00:00","2024-03-10 00:00:00"
"758","78","135","16","480.00","","45.00","26.03","9.00","1079.52","9.00","1079.52","0.00","0.00","4.0000","499.78","38.14","14153.66","2024-03-10 00:00:00","2024-03-10 00:00:00"
"759","78","199","16","720.00","","45.00","26.03","9.00","1686.74","9.00","1686.74","0.00","0.00","0.0000","0.00","38.14","22115.08","2024-04-05 00:00:00","2024-04-05 00:00:00"
"760","78","142","16","120.00","","100.00","57.84","9.00","624.67","9.00","624.67","0.00","0.00","0.0000","0.00","84.75","8190.14","2024-03-10 00:00:00","2024-03-10 00:00:00"
"761","78","143","16","120.00","","100.00","57.84","9.00","624.67","9.00","624.67","0.00","0.00","0.0000","0.00","84.75","8190.14","2024-03-10 00:00:00","2024-03-10 00:00:00"
"762","78","144","16","120.00","","100.00","57.84","9.00","624.67","9.00","624.67","0.00","0.00","0.0000","0.00","84.75","8190.14","2024-03-10 00:00:00","2024-03-10 00:00:00"
"763","78","145","16","60.00","","425.00","245.82","9.00","1247.78","9.00","1247.78","0.00","0.00","6.0000","884.95","360.17","16359.81","2024-03-10 00:00:00","2024-03-10 00:00:00"
"764","78","176","16","60.00","","425.00","245.82","9.00","1247.78","9.00","1247.78","0.00","0.00","6.0000","884.95","360.17","16359.81","2024-03-10 00:00:00","2024-03-10 00:00:00"
"765","78","147","16","60.00","","425.00","245.82","9.00","1247.78","9.00","1247.78","0.00","0.00","6.0000","884.95","360.17","16359.81","2024-03-10 00:00:00","2024-03-10 00:00:00"
"766","78","148","16","60.00","","425.00","245.82","9.00","1247.78","9.00","1247.78","0.00","0.00","6.0000","884.95","360.17","16359.81","2024-03-10 00:00:00","2024-03-10 00:00:00"
"767","78","149","16","2.00","","2950.00","1706.25","9.00","307.12","9.00","307.12","0.00","0.00","0.0000","0.00","2500.00","4026.74","2024-03-10 00:00:00","2024-03-10 00:00:00"
"768","78","226","16","180.00","","135.00","78.08","9.00","1264.90","9.00","1264.90","0.00","0.00","0.0000","0.00","114.41","16584.20","2024-06-04 00:00:00","2024-06-04 00:00:00"
"769","78","159","16","5.00","","3250.00","1879.77","9.00","845.90","9.00","845.90","0.00","0.00","0.0000","0.00","2754.24","11090.65","2024-03-10 00:00:00","2024-03-10 00:00:00"
"770","78","227","16","20.00","","1100.00","636.23","9.00","1145.21","9.00","1145.21","0.00","0.00","0.0000","0.00","932.20","15015.02","2024-06-04 00:00:00","2024-06-04 00:00:00"
"771","78","160","16","60.00","","390.00","225.57","9.00","1218.08","9.00","1218.08","0.00","0.00","0.0000","0.00","330.51","15970.36","2024-03-10 00:00:00","2024-03-10 00:00:00"
"772","78","161","16","5.00","","6050.00","3499.26","9.00","1574.67","9.00","1574.67","0.00","0.00","0.0000","0.00","5127.12","20645.64","2024-03-10 00:00:00","2024-03-10 00:00:00"
"773","78","231","16","10.00","","3450.00","1995.44","9.00","1795.90","9.00","1795.90","0.00","0.00","0.0000","0.00","2923.73","23546.20","2024-07-02 00:00:00","2024-07-02 00:00:00"
"774","78","228","16","24.00","","1150.00","665.15","9.00","1436.72","9.00","1436.72","0.00","0.00","0.0000","0.00","974.58","18837.04","2024-06-04 00:00:00","2024-06-04 00:00:00"
"775","78","136","16","720.00","","45.00","26.03","9.00","1686.74","9.00","1686.74","0.00","0.00","0.0000","0.00","38.14","22115.08","2024-03-10 00:00:00","2024-03-10 00:00:00"
"776","79","239","1","120.00","","105.00","52.05","9.00","562.19","9.00","562.19","0.00","0.00","0.0000","0.00","88.98","7370.98","2024-09-06 00:00:00","2026-10-09 00:00:00"
"777","79","244","1","72.00","","105.00","52.05","9.00","337.32","9.00","337.32","0.00","0.00","0.0000","0.00","88.98","4422.60","2024-09-06 00:00:00","2024-09-06 00:00:00"
"778","79","240","1","36.00","","290.00","143.77","9.00","465.82","9.00","465.82","0.00","0.00","0.0000","0.00","245.76","6107.40","2024-09-06 00:00:00","2026-12-11 00:00:00"
"779","79","243","1","36.00","","285.00","141.29","9.00","457.79","9.00","457.79","0.00","0.00","0.0000","0.00","241.53","6002.10","2024-09-06 00:00:00","2024-09-06 00:00:00"
"780","79","241","1","12.00","","690.00","342.08","9.00","369.44","9.00","369.44","0.00","0.00","0.0000","0.00","584.75","4843.82","2024-09-06 00:00:00","2024-09-06 00:00:00"
"781","79","242","1","12.00","","685.00","339.60","9.00","366.77","9.00","366.77","0.00","0.00","0.0000","0.00","580.51","4808.72","2024-09-06 00:00:00","2024-09-06 00:00:00"
"782","80","95","17","3.00","","2180.00","1260.89","9.00","333.63","9.00","333.63","0.00","0.00","2.0000","75.65","1847.46","4374.28","2024-03-10 00:00:00","2026-01-15 00:00:00"
"783","80","96","17","3.00","","2200.00","1272.46","9.00","336.69","9.00","336.69","0.00","0.00","2.0000","76.35","1864.41","4414.41","2024-03-10 00:00:00","2024-03-10 00:00:00"
"784","80","97","17","3.00","","2180.00","1260.89","9.00","333.63","9.00","333.63","0.00","0.00","2.0000","75.65","1847.46","4374.28","2024-03-10 00:00:00","2024-03-10 00:00:00"
"785","80","101","17","20.00","","1010.00","584.17","9.00","1051.51","9.00","1051.51","0.00","0.00","0.0000","0.00","855.93","13786.42","2024-03-10 00:00:00","2024-03-10 00:00:00"
"786","80","215","17","30.00","","450.00","260.28","9.00","702.76","9.00","702.76","0.00","0.00","0.0000","0.00","381.36","9213.92","2024-06-03 00:00:00","2024-06-03 00:00:00"
"787","80","103","17","12.00","","450.00","260.28","9.00","281.10","9.00","281.10","0.00","0.00","0.0000","0.00","381.36","3685.56","2024-03-10 00:00:00","2024-03-10 00:00:00"
"788","80","105","17","30.00","","440.00","254.49","9.00","687.12","9.00","687.12","0.00","0.00","0.0000","0.00","372.88","9008.94","2024-03-10 00:00:00","2024-03-10 00:00:00"
"789","80","107","17","90.00","","200.00","115.68","9.00","937.01","9.00","937.01","0.00","0.00","0.0000","0.00","169.49","12285.22","2024-03-10 00:00:00","2024-03-10 00:00:00"
"790","80","216","17","36.00","","195.00","112.79","9.00","365.44","9.00","365.44","0.00","0.00","0.0000","0.00","165.25","4791.32","2024-06-03 00:00:00","2024-06-03 00:00:00"
"791","80","207","17","36.00","","195.00","112.79","9.00","365.44","9.00","365.44","0.00","0.00","0.0000","0.00","165.25","4791.32","2024-04-17 00:00:00","2024-04-17 00:00:00"
"792","80","111","17","24.00","","960.00","555.25","9.00","1199.34","9.00","1199.34","0.00","0.00","0.0000","0.00","813.56","15724.68","2024-03-10 00:00:00","2024-03-10 00:00:00"
"793","80","110","17","60.00","","425.00","245.82","9.00","1327.43","9.00","1327.43","0.00","0.00","0.0000","0.00","360.17","17404.06","2024-03-10 00:00:00","2024-03-10 00:00:00"
"794","80","114","17","20.00","","950.00","549.47","9.00","989.05","9.00","989.05","0.00","0.00","0.0000","0.00","805.08","12967.50","2024-03-10 00:00:00","2024-03-10 00:00:00"
"795","80","196","17","90.00","","440.00","254.49","9.00","2061.37","9.00","2061.37","0.00","0.00","0.0000","0.00","372.88","27026.84","2024-04-05 00:00:00","2024-04-05 00:00:00"
"796","80","115","17","108.00","","195.00","112.79","9.00","1096.32","9.00","1096.32","0.00","0.00","0.0000","0.00","165.25","14373.96","2024-03-10 00:00:00","2024-03-10 00:00:00"
"797","80","128","17","480.00","","45.00","26.03","9.00","1124.50","9.00","1124.50","0.00","0.00","0.0000","0.00","38.14","14743.40","2024-03-10 00:00:00","2024-03-10 00:00:00"
"798","80","136","17","480.00","","45.00","26.03","9.00","1124.50","9.00","1124.50","0.00","0.00","0.0000","0.00","38.14","14743.40","2024-03-10 00:00:00","2024-03-10 00:00:00"
"799","80","149","17","5.00","","2950.00","1706.25","9.00","767.81","9.00","767.81","0.00","0.00","0.0000","0.00","2500.00","10066.87","2024-03-10 00:00:00","2024-03-10 00:00:00"
"800","80","223","17","2.00","","3850.00","2226.80","9.00","400.82","9.00","400.82","0.00","0.00","0.0000","0.00","3262.71","5255.24","2024-06-04 00:00:00","2024-06-04 00:00:00"
"801","80","245","17","3.00","","2100.00","1214.62","9.00","327.95","9.00","327.95","0.00","0.00","0.0000","0.00","1779.66","4299.76","2024-09-06 00:00:00","2024-09-06 00:00:00"
"802","80","246","17","2.00","","3850.00","2226.80","9.00","400.82","9.00","400.82","0.00","0.00","0.0000","0.00","3262.71","5255.24","2024-09-06 00:00:00","2024-09-06 00:00:00"
"803","80","157","17","5.00","","1800.00","1041.10","9.00","468.50","9.00","468.50","0.00","0.00","0.0000","0.00","1525.42","6142.50","2024-03-10 00:00:00","2024-03-10 00:00:00"
"804","80","225","17","18.00","","380.00","219.79","9.00","356.06","9.00","356.06","0.00","0.00","0.0000","0.00","322.03","4668.34","2024-06-04 00:00:00","2024-06-04 00:00:00"
"805","80","161","17","5.00","","6250.00","3615.00","9.00","1545.41","9.00","1545.41","0.00","0.00","5.0000","903.75","5296.61","20262.07","2024-03-10 00:00:00","2024-03-10 00:00:00"
"806","80","158","17","5.00","","5800.00","3354.66","9.00","1434.12","9.00","1434.12","0.00","0.00","5.0000","838.66","4915.25","18802.88","2024-03-10 00:00:00","2024-03-10 00:00:00"
